path,filename,original_class,class,width,height,mode,file_hash
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (381).jpg,Normal case (381).jpg,Normal cases,normal,512,512,RGB,e4e3a3b8dae6e7d93f01caf9758f8a28
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (317).jpg,Malignant case (317).jpg,Malignant cases,malignant,512,512,RGB,1db1b2a828c93690d3966895138b7bb0
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (32).jpg,Normal case (32).jpg,Normal cases,normal,512,512,RGB,b4d9ba835ae0cf910be46cce875396e4
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (71).jpg,Normal case (71).jpg,Normal cases,normal,512,512,RGB,f348fb1c7aff441ff65fd8bbf34a8790
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (292).jpg,Normal case (292).jpg,Normal cases,normal,512,512,RGB,2d9ab7ebadf8cf58b9ac25be3144daba
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (367).jpg,Normal case (367).jpg,Normal cases,normal,512,512,RGB,651834b9e7177f67d793ada83d570ea5
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (160).jpg,Malignant case (160).jpg,Malignant cases,malignant,512,512,RGB,03203e57dffced896a957feb4ed61e2d
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (274).jpg,Malignant case (274).jpg,Malignant cases,malignant,512,512,RGB,751702f37ede0d89f1c0eb2dd96d855e
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (327).jpg,Normal case (327).jpg,Normal cases,normal,512,512,RGB,a3d78ee1fc967772abe2cb1bb09b42fa
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (181).jpg,Normal case (181).jpg,Normal cases,normal,512,512,RGB,a0dd8729a68e069852651b013f91faea
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (92).jpg,Malignant case (92).jpg,Malignant cases,malignant,512,512,RGB,822c858b4433bc2feec6ea49ac61dfde
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (333).jpg,Normal case (333).jpg,Normal cases,normal,512,512,RGB,73aa71a87a66fad34ee702eb54eccc9c
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (34).jpg,Malignant case (34).jpg,Malignant cases,malignant,512,512,RGB,d92491491fb11f4b3a0a0b9ce498683c
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (102).jpg,Bengin case (102).jpg,Bengin cases,benign,512,512,RGB,c030be1eb5b4e7151b5877c9dd236690
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (422).jpg,Malignant case (422).jpg,Malignant cases,malignant,512,512,RGB,ef695be2b70a0c1bda45789e39b5390f
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (64).jpg,Normal case (64).jpg,Normal cases,normal,512,512,RGB,8b13e04c52b3a20e0eec558c8b9d4bfe
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (263).jpg,Normal case (263).jpg,Normal cases,normal,512,512,RGB,5254e5e877ca9137ae09149fd85cb2a4
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (94).jpg,Bengin case (94).jpg,Bengin cases,benign,512,512,RGB,8651c6766466e0188761ef8fb17680a5
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (221).jpg,Normal case (221).jpg,Normal cases,normal,512,512,RGB,dacc18a171e2480d7c7098c60f048791
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (361).jpg,Normal case (361).jpg,Normal cases,normal,512,512,RGB,fc4f1f43d205981207c587701b223f1d
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (471).jpg,Malignant case (471).jpg,Malignant cases,malignant,512,512,RGB,e41a41fdaa6be290b18c5d3f00786fd1
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (87).jpg,Normal case (87).jpg,Normal cases,normal,512,512,RGB,f7c45e802b1dc2b8a30fda4e481d93b1
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (416).jpg,Malignant case (416).jpg,Malignant cases,malignant,512,512,RGB,5574d3c462f336fbfc6952c75d4f1a99
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (503).jpg,Malignant case (503).jpg,Malignant cases,malignant,512,512,RGB,a259ffd9c39dfdeaa69e836a81c6dd9c
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (117).jpg,Malignant case (117).jpg,Malignant cases,malignant,512,512,RGB,1351a1e8b427b3628ce72c9a0d1d97c3
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (541).jpg,Malignant case (541).jpg,Malignant cases,malignant,512,512,RGB,897e11b115a138614a27d8f9bc4ce9a9
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (273).jpg,Malignant case (273).jpg,Malignant cases,malignant,512,512,RGB,1cd5585bbb6d0ac58108933c3d809f8b
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (25).jpg,Normal case (25).jpg,Normal cases,normal,512,512,RGB,d9e725b8eaf0815f026c7c151b171f30
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (76).jpg,Malignant case (76).jpg,Malignant cases,malignant,512,512,RGB,e82a2be2ab02977743181be603bf48e5
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (393).jpg,Normal case (393).jpg,Normal cases,normal,512,512,RGB,73398269b123827f4ed3ca38e5696ad7
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (224).jpg,Normal case (224).jpg,Normal cases,normal,512,512,RGB,c12f8a8ab0699e90cd2d768af41dd8a6
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (298).jpg,Malignant case (298).jpg,Malignant cases,malignant,512,512,RGB,31c91708fa31a4648afd2a2540e4785c
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (211).jpg,Normal case (211).jpg,Normal cases,normal,512,512,RGB,dfcbb34e7a9a7d73b3f67061e83815a9
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (327).jpg,Malignant case (327).jpg,Malignant cases,malignant,512,512,RGB,8f14053254ea2ec6362c997978a198ae
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (341).jpg,Normal case (341).jpg,Normal cases,normal,512,512,RGB,fb365d348d77fdc9c61d33d8d97fd711
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (308).jpg,Malignant case (308).jpg,Malignant cases,malignant,512,512,RGB,6319c83eb8e1e659036889631c391bea
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (535).jpg,Malignant case (535).jpg,Malignant cases,malignant,512,512,RGB,c2cb8d3eadb44636f94bcc58775e9168
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (189).jpg,Malignant case (189).jpg,Malignant cases,malignant,512,512,RGB,13e404dba9b8b70fb32214dfe5f8f8b8
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (32).jpg,Bengin case (32).jpg,Bengin cases,benign,512,512,RGB,bee31bb45a28370d5550381a55b0e706
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (350).jpg,Normal case (350).jpg,Normal cases,normal,512,512,RGB,418cff4f8fe90157e562cf9fbb48351d
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (506).jpg,Malignant case (506).jpg,Malignant cases,malignant,512,512,RGB,237fc66e13b50c4416056d4f45e7020b
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (400).jpg,Normal case (400).jpg,Normal cases,normal,512,512,RGB,d4ee736b71ab34c5c2319b64eed12a24
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (106).jpg,Bengin case (106).jpg,Bengin cases,benign,512,512,RGB,ee01df92621e3d9030400bac5a5b30ad
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (473).jpg,Malignant case (473).jpg,Malignant cases,malignant,512,512,RGB,5f99b50e37d544650c05cf2fdf47eac4
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (87).jpg,Malignant case (87).jpg,Malignant cases,malignant,512,512,RGB,a8bbc6aa9236f7902c160af7709f3c65
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (25).jpg,Bengin case (25).jpg,Bengin cases,benign,512,512,RGB,106aa907bf9b29e1201a1af25a65e85e
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (43).jpg,Malignant case (43).jpg,Malignant cases,malignant,512,512,RGB,39439f8e0057658cec9381e7d79f0e4c
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (323).jpg,Malignant case (323).jpg,Malignant cases,malignant,512,512,RGB,386c78147f7ff20ca4967c72575c364b
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (289).jpg,Malignant case (289).jpg,Malignant cases,malignant,512,512,RGB,30473b6ffcf0768680cf28e91fccfe4e
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (411).jpg,Malignant case (411).jpg,Malignant cases,malignant,512,512,RGB,c0f9545a3bb1a90310c1d5e0b5b22667
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (174).jpg,Normal case (174).jpg,Normal cases,normal,512,512,RGB,d93b5a4eaca084e11c6e451f49ac923b
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (370).jpg,Malignant case (370).jpg,Malignant cases,malignant,512,512,RGB,d36cefb621d06d6cce6b0e85d2bd2c93
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (185).jpg,Malignant case (185).jpg,Malignant cases,malignant,512,512,RGB,542b2bee29059bce84eb29b4dcd7144f
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (57).jpg,Bengin case (57).jpg,Bengin cases,benign,512,512,RGB,f4a76b575cf6e32ed57db543f04265ba
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (201).jpg,Normal case (201).jpg,Normal cases,normal,512,512,RGB,2b338fa6d823dadaaf5929f8896a93a3
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (142).jpg,Normal case (142).jpg,Normal cases,normal,512,512,RGB,90fa0f2ba4edddce0e5351987b81df8b
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (253).jpg,Malignant case (253).jpg,Malignant cases,malignant,623,512,RGB,33bc5cef96c2d527de144967f81e0748
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (241).jpg,Malignant case (241).jpg,Malignant cases,malignant,623,512,RGB,9afc097f537ec2a4cdf70a0ff11b73e1
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (58).jpg,Bengin case (58).jpg,Bengin cases,benign,512,512,RGB,025329b2c0940101b4d3dcd8b30263ba
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (230).jpg,Malignant case (230).jpg,Malignant cases,malignant,623,512,RGB,6e8ee3d7de4562a6d2e414aebf1d2b5a
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (175).jpg,Malignant case (175).jpg,Malignant cases,malignant,512,512,RGB,70dd5a59fd7a9cc6fe9856998ff55cf9
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (389).jpg,Normal case (389).jpg,Normal cases,normal,512,512,RGB,2ad140cbac4c34a25befbcdc1b89cb0f
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (9).jpg,Normal case (9).jpg,Normal cases,normal,512,512,RGB,5f9176a81548336a249fd85fcf6c3925
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (332).jpg,Malignant case (332).jpg,Malignant cases,malignant,512,512,RGB,c739d303efd96fa143a7aa0dca308c16
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (31).jpg,Malignant case (31).jpg,Malignant cases,malignant,512,512,RGB,23bc3d494e0fc75f029f53bfcc521801
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (174).jpg,Malignant case (174).jpg,Malignant cases,malignant,512,512,RGB,e0f3f1bfff46be70ca1c0a60d31d981d
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (3).jpg,Normal case (3).jpg,Normal cases,normal,512,512,RGB,38c65566a2b2a3bc00811d7f1dbb409d
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (304).jpg,Malignant case (304).jpg,Malignant cases,malignant,512,512,RGB,56ae3ed4a04f60bbb3c10237ddc51920
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (521).jpg,Malignant case (521).jpg,Malignant cases,malignant,512,512,RGB,60fb1d68d73c68c1a0e3eeca0ccb33c8
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (424).jpg,Malignant case (424).jpg,Malignant cases,malignant,512,512,RGB,1461d18662b7fb97565f4d1fd63d5e7e
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (39).jpg,Normal case (39).jpg,Normal cases,normal,512,512,RGB,eb15a6f3b6b288dafd721ab0f5afa50d
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (85).jpg,Normal case (85).jpg,Normal cases,normal,512,512,RGB,10705d41514775e608b7c81453169e01
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (69).jpg,Normal case (69).jpg,Normal cases,normal,512,512,RGB,f7ca2ad165d61a33cdb7f947aed2622d
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (355).jpg,Normal case (355).jpg,Normal cases,normal,512,512,RGB,3b28edeb5d44faf1adc718e42f6a3c9f
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (56).jpg,Bengin case (56).jpg,Bengin cases,benign,512,512,RGB,d697e4700b11a9ff803e25055e38c20b
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (194).jpg,Malignant case (194).jpg,Malignant cases,malignant,512,512,RGB,69c11085965ee6f06f8503ec3acbc7bf
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (376).jpg,Normal case (376).jpg,Normal cases,normal,512,512,RGB,efe6c5f96f51c76d1efd8dc293f1adfe
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (549).jpg,Malignant case (549).jpg,Malignant cases,malignant,512,512,RGB,00550a3183edfe5f02832f1101b4f116
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (330).jpg,Normal case (330).jpg,Normal cases,normal,512,512,RGB,983e37ce1d40f4260afd5a5690cf05e9
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (132).jpg,Malignant case (132).jpg,Malignant cases,malignant,512,512,RGB,e01f489ae516e7398b90e6a350495328
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (107).jpg,Malignant case (107).jpg,Malignant cases,malignant,512,512,RGB,9318f2dcf7a827321a15ed28ef318140
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (531).jpg,Malignant case (531).jpg,Malignant cases,malignant,512,512,RGB,15db5f1a86df23ab3115b9ea2428417e
